web-scraper-order,web-scraper-start-url,openSecretsId,openSecretsId-href,name,nameDistrict,reportDate,raised,image-src
"1586560977-1537","http://localhost:4000/scrape/incumbents/","N00004403","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00004403","Ron Kind","Rep. Ron Kind - Wisconsin District 03","12/31/2019","$1,314,230","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561228-1640","http://localhost:4000/scrape/incumbents/","N00041599","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041599","John Rose","Rep. John Rose - Tennessee District 06","12/31/2019","$739,485","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561577-1785","http://localhost:4000/scrape/incumbents/","N00006701","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006701","Mark Takano","Rep. Mark Takano - California District 41","02/12/2020","$679,542","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560789-1457","http://localhost:4000/scrape/incumbents/","N00033814","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033814","Alex Mooney","Rep. Alex Mooney - West Virginia District 02","12/31/2019","$1,038,707","https://cdn1.opensecrets.org/congress-members/photos/N00033814.jpg"
"1586561501-1752","http://localhost:4000/scrape/incumbents/","N00033101","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033101","Brad Schneider","Rep. Brad Schneider - Illinois District 10","02/26/2020","$2,307,309","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560759-1444","http://localhost:4000/scrape/incumbents/","N00042224","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042224","Dan Crenshaw","Rep. Dan Crenshaw - Texas District 02","02/12/2020","$5,631,460","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560661-1398","http://localhost:4000/scrape/incumbents/","N00029891","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029891","Gerry Connolly","Rep. Gerry Connolly - Virginia District 11","12/31/2019","$1,092,612","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561451-1731","http://localhost:4000/scrape/incumbents/","N00038742","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038742","Tom Suozzi","Rep. Tom Suozzi - New York District 03","12/31/2019","$1,751,861","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560857-1486","http://localhost:4000/scrape/incumbents/","N00037269","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037269","Brian Mast","Rep. Brian Mast - Florida District 18","12/31/2019","$2,363,384","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561120-1595","http://localhost:4000/scrape/incumbents/","N00002893","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002893","Lois J Frankel","Rep. Lois J Frankel - Florida District 21","12/31/2019","$603,263","https://cdn1.opensecrets.org/congress-members/photos/N00002893.jpg"
"1586560711-1422","http://localhost:4000/scrape/incumbents/","N00038429","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038429","Trey Hollingsworth","Rep. Trey Hollingsworth - Indiana District 09","12/31/2019","$679,108","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561200-1628","http://localhost:4000/scrape/incumbents/","N00041569","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041569","Lauren A Underwood","Rep. Lauren A Underwood - Illinois District 14","02/26/2020","$3,086,190","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561153-1609","http://localhost:4000/scrape/incumbents/","N00037515","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037515","Tom O'Halleran","Rep. Tom O'Halleran - Arizona District 01","12/31/2019","$1,362,547","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561325-1677","http://localhost:4000/scrape/incumbents/","N00008799","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00008799","Kay Granger","Rep. Kay Granger - Texas District 12","02/12/2020","$2,372,783","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560931-1517","http://localhost:4000/scrape/incumbents/","N00037031","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037031","Darin LaHood","Rep. Darin LaHood - Illinois District 18","02/26/2020","$1,912,115","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561122-1596","http://localhost:4000/scrape/incumbents/","N00041357","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041357","Elissa Slotkin","Rep. Elissa Slotkin - Michigan District 08","12/31/2019","$3,264,845","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561102-1588","http://localhost:4000/scrape/incumbents/","N00009771","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009771","Shelley Moore Capito","Sen. Shelley Moore Capito - West Virginia","12/31/2019","$4,519,255","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560757-1443","http://localhost:4000/scrape/incumbents/","N00030071","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030071","Kurt Schrader","Rep. Kurt Schrader - Oregon District 05","12/31/2019","$1,147,971","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560808-1465","http://localhost:4000/scrape/incumbents/","N00026631","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026631","Jeff Fortenberry","Rep. Jeff Fortenberry - Nebraska District 01","12/31/2019","$509,399","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561538-1768","http://localhost:4000/scrape/incumbents/","N00026627","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026627","Patrick McHenry","Rep. Patrick McHenry - North Carolina District 10","02/12/2020","$2,355,626","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561598-1794","http://localhost:4000/scrape/incumbents/","N00005736","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00005736","Brian Babin","Rep. Brian Babin - Texas District 36","02/12/2020","$782,743","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561283-1661","http://localhost:4000/scrape/incumbents/","N00044335","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00044335","Dan Bishop","Rep. Dan Bishop - North Carolina District 09","02/12/2020","$3,044,686","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561412-1714","http://localhost:4000/scrape/incumbents/","N00035483","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035483","Joni Ernst","Sen. Joni Ernst - Iowa","12/31/2019","$11,501,410","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561238-1644","http://localhost:4000/scrape/incumbents/","N00025095","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00025095","John Carter","Rep. John Carter - Texas District 31","02/12/2020","$1,144,160","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561384-1702","http://localhost:4000/scrape/incumbents/","N00043319","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043319","Ross Spano","Rep. Ross Spano - Florida District 15","12/31/2019","$493,785","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561430-1722","http://localhost:4000/scrape/incumbents/","N00004884","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00004884","Danny K Davis","Rep. Danny K Davis - Illinois District 07","02/26/2020","$289,068","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561197-1627","http://localhost:4000/scrape/incumbents/","N00034784","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034784","Rodney Davis","Rep. Rodney Davis - Illinois District 13","02/26/2020","$2,289,808","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561415-1715","http://localhost:4000/scrape/incumbents/","N00037185","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037185","Jim Banks","Rep. Jim Banks - Indiana District 03","12/31/2019","$2,439,335","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560821-1470","http://localhost:4000/scrape/incumbents/","N00027626","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027626","Vernon Buchanan","Rep. Vernon Buchanan - Florida District 16","12/31/2019","$1,525,608","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560678-1406","http://localhost:4000/scrape/incumbents/","N00008046","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00008046","Barbara Lee","Rep. Barbara Lee - California District 13","02/12/2020","$1,026,212","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561226-1639","http://localhost:4000/scrape/incumbents/","N00037247","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037247","Susie Lee","Rep. Susie Lee - Nevada District 03","12/31/2019","$2,002,986","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561550-1773","http://localhost:4000/scrape/incumbents/","N00007727","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00007727","Earl Blumenauer","Rep. Earl Blumenauer - Oregon District 03","12/31/2019","$1,112,318","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560768-1448","http://localhost:4000/scrape/incumbents/","N00041561","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041561","Debbie Mucarsel-Powell","Rep. Debbie Mucarsel-Powell - Florida District 26","12/31/2019","$2,126,372","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561132-1600","http://localhost:4000/scrape/incumbents/","N00003132","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003132","Jim Cooper","Rep. Jim Cooper - Tennessee District 05","12/31/2019","$529,738","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561382-1701","http://localhost:4000/scrape/incumbents/","N00042467","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042467","Xochitl Torres Small","Rep. Xochitl Torres Small - New Mexico District 02","12/31/2019","$2,571,374","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560912-1509","http://localhost:4000/scrape/incumbents/","N00029513","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029513","Andre Carson","Rep. Andre Carson - Indiana District 07","12/31/2019","$551,660","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561273-1657","http://localhost:4000/scrape/incumbents/","N00009975","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009975","Lindsey Graham","Sen. Lindsey Graham - South Carolina","12/31/2019","$17,730,878","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561461-1735","http://localhost:4000/scrape/incumbents/","N00035307","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00035307","Brendan Boyle","Rep. Brendan Boyle - Pennsylvania District 02","12/31/2019","$839,934","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560829-1474","http://localhost:4000/scrape/incumbents/","N00041162","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041162","Alexandria Ocasio-Cortez","Rep. Alexandria Ocasio-Cortez - New York District 14","12/31/2019","$5,318,227","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561486-1746","http://localhost:4000/scrape/incumbents/","N00000270","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000270","Ed Markey","Sen. Ed Markey - Massachusetts","12/31/2019","$7,851,677","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561371-1696","http://localhost:4000/scrape/incumbents/","N00006460","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006460","David Schweikert","Rep. David Schweikert - Arizona District 06","12/31/2019","$903,815","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560825-1472","http://localhost:4000/scrape/incumbents/","N00042240","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042240","Ron Wright","Rep. Ron Wright - Texas District 06","02/12/2020","$406,438","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560796-1460","http://localhost:4000/scrape/incumbents/","N00041394","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041394","Kendra Horn","Rep. Kendra Horn - Oklahoma District 05","12/31/2019","$2,277,970","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560674-1404","http://localhost:4000/scrape/incumbents/","N00033508","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033508","Eric Swalwell","Rep. Eric Swalwell - California District 15","02/12/2020","$1,753,209","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560709-1421","http://localhost:4000/scrape/incumbents/","N00009816","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00009816","Chris Smith","Rep. Chris Smith - New Jersey District 04","12/31/2019","$740,247","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561449-1730","http://localhost:4000/scrape/incumbents/","N00041702","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041702","Veronica Escobar","Rep. Veronica Escobar - Texas District 16","02/12/2020","$542,026","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561440-1726","http://localhost:4000/scrape/incumbents/","N00040989","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040989","Colin Allred","Rep. Colin Allred - Texas District 32","02/12/2020","$2,526,127","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561085-1581","http://localhost:4000/scrape/incumbents/","N00040853","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00040853","Josh Harder","Rep. Josh Harder - California District 10","02/12/2020","$3,573,902","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561616-1802","http://localhost:4000/scrape/incumbents/","N00003028","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00003028","Robert B Aderholt","Rep. Robert B Aderholt - Alabama District 04","02/12/2020","$757,842","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560699-1416","http://localhost:4000/scrape/incumbents/","N00027509","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027509","Scott Tipton","Rep. Scott Tipton - Colorado District 03","12/31/2019","$743,136","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560966-1532","http://localhost:4000/scrape/incumbents/","N00033638","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033638","Steven Horsford","Rep. Steven Horsford - Nevada District 04","12/31/2019","$1,587,186","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561605-1797","http://localhost:4000/scrape/incumbents/","N00043207","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00043207","Joseph D Morelle","Rep. Joseph D Morelle - New York District 25","12/31/2019","$746,935","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561278-1659","http://localhost:4000/scrape/incumbents/","N00034041","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00034041","Thomas Massie","Rep. Thomas Massie - Kentucky District 04","12/31/2019","$165,733","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561465-1737","http://localhost:4000/scrape/incumbents/","N00042114","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042114","Jesus Garcia","Rep. Jesus Garcia - Illinois District 04","02/26/2020","$516,458","https://cdn1.opensecrets.org/congress-members/photos/N00042114.jpg"
"1586560948-1524","http://localhost:4000/scrape/incumbents/","N00000179","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00000179","James P McGovern","Rep. James P McGovern - Massachusetts District 02","12/31/2019","$544,190","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561252-1649","http://localhost:4000/scrape/incumbents/","N00029675","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029675","Brett Guthrie","Rep. Brett Guthrie - Kentucky District 02","03/31/2020","$972,791","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561479-1743","http://localhost:4000/scrape/incumbents/","N00002942","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00002942","Charlie Crist","Rep. Charlie Crist - Florida District 13","12/31/2019","$1,723,419","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561568-1781","http://localhost:4000/scrape/incumbents/","N00029662","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029662","Bill Posey","Rep. Bill Posey - Florida District 08","12/31/2019","$446,383","https://cdn1.opensecrets.org/congress-members/photos/N00029662.jpg"
"1586561454-1732","http://localhost:4000/scrape/incumbents/","N00037049","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00037049","Don Bacon","Rep. Don Bacon - Nebraska District 02","12/31/2019","$1,546,698","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561521-1761","http://localhost:4000/scrape/incumbents/","N00041134","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041134","Dean Phillips","Rep. Dean Phillips - Minnesota District 03","12/31/2019","$893,510","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561643-1814","http://localhost:4000/scrape/incumbents/","N00033373","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033373","Tony Cardenas","Rep. Tony Cardenas - California District 29","02/12/2020","$757,947","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560933-1518","http://localhost:4000/scrape/incumbents/","N00041997","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041997","Susan Wild","Rep. Susan Wild - Pennsylvania District 07","12/31/2019","$1,425,308","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560691-1412","http://localhost:4000/scrape/incumbents/","N00033527","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033527","David Rouzer","Rep. David Rouzer - North Carolina District 07","02/12/2020","$947,304","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560919-1512","http://localhost:4000/scrape/incumbents/","N00030752","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030752","Jeff Duncan","Rep. Jeff Duncan - South Carolina District 03","12/31/2019","$689,728","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560832-1475","http://localhost:4000/scrape/incumbents/","N00031177","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031177","Mark Amodei","Rep. Mark Amodei - Nevada District 02","12/31/2019","$429,753","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561358-1690","http://localhost:4000/scrape/incumbents/","N00033274","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033274","Alan Lowenthal","Rep. Alan Lowenthal - California District 47","02/12/2020","$384,924","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560659-1397","http://localhost:4000/scrape/incumbents/","N00041882","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041882","Michael Cloud","Rep. Michael Cloud - Texas District 27","02/12/2020","$528,477","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560782-1454","http://localhost:4000/scrape/incumbents/","N00038781","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00038781","Lloyd Smucker","Rep. Lloyd Smucker - Pennsylvania District 11","12/31/2019","$855,701","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561040-1564","http://localhost:4000/scrape/incumbents/","N00031559","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00031559","Jaime Herrera Beutler","Rep. Jaime Herrera Beutler - Washington District 03","12/31/2019","$1,690,845","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561049-1567","http://localhost:4000/scrape/incumbents/","N00032457","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00032457","Austin Scott","Rep. Austin Scott - Georgia District 08","12/31/2019","$514,436","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561489-1747","http://localhost:4000/scrape/incumbents/","N00006134","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00006134","Diana DeGette","Rep. Diana DeGette - Colorado District 01","12/31/2019","$649,657","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560676-1405","http://localhost:4000/scrape/incumbents/","N00027848","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027848","Hank Johnson","Rep. Hank Johnson - Georgia District 04","12/31/2019","$265,197","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560859-1487","http://localhost:4000/scrape/incumbents/","N00029416","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00029416","Dan Meuser","Rep. Dan Meuser - Pennsylvania District 09","12/31/2019","$511,626","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561156-1610","http://localhost:4000/scrape/incumbents/","N00030717","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030717","Ami Bera","Rep. Ami Bera - California District 07","02/12/2020","$1,152,209","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560909-1508","http://localhost:4000/scrape/incumbents/","N00026148","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00026148","Louis B Gohmert Jr.","Rep. Louis B Gohmert Jr. - Texas District 01","03/31/2020","$379,598","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561561-1778","http://localhost:4000/scrape/incumbents/","N00027751","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027751","John Sarbanes","Rep. John Sarbanes - Maryland District 03","12/31/2019","$587,420","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560899-1504","http://localhost:4000/scrape/incumbents/","N00041956","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00041956","Greg Pence","Rep. Greg Pence - Indiana District 06","12/31/2019","$1,272,872","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586560693-1413","http://localhost:4000/scrape/incumbents/","N00030581","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00030581","Mike Quigley","Rep. Mike Quigley - Illinois District 05","02/26/2020","$708,593","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561378-1699","http://localhost:4000/scrape/incumbents/","N00042626","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042626","Sharice Davids","Rep. Sharice Davids - Kansas District 03","12/31/2019","$2,141,077","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561498-1751","http://localhost:4000/scrape/incumbents/","N00033240","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00033240","Raja Krishnamoorthi","Rep. Raja Krishnamoorthi - Illinois District 08","02/26/2020","$4,223,754","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561286-1662","http://localhost:4000/scrape/incumbents/","N00042581","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00042581","Ayanna Pressley","Rep. Ayanna Pressley - Massachusetts District 07","12/31/2019","$978,089","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
"1586561397-1707","http://localhost:4000/scrape/incumbents/","N00027035","https://www.opensecrets.org/members-of-congress/summary?cycle=2020&type=C&cid=N00027035","G K Butterfield","Rep. G K Butterfield - North Carolina District 01","02/12/2020","$477,823","data:image/gif;base64,R0lGODdhAQABAPAAAMPDwwAAACwAAAAAAQABAAACAkQBADs="
